id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,port
2,263072,37,rpm,-26,457,36.7,36.7,3915,497,0,1266,1.228,1,COM7
2,263093,37,rpm,-241,457,36.7,36.7,3915,497,0,1266,1.228,1,COM7
2,263113,37,rpm,136,457,36.7,36.7,3915,497,0,1266,1.228,1,COM7
2,263134,37,rpm,665,457,36.7,36.7,3915,497,0,1266,1.228,1,COM7
2,263155,37,rpm,600,456,36.7,36.7,3915,497,0,1266,1.228,1,COM7
2,263176,37,rpm,906,456,36.7,36.7,3915,497,0,1266,1.228,1,COM7
2,263197,37,rpm,886,456,36.7,36.7,3915,497,0,1266,1.228,1,COM7
2,263218,37,rpm,615,456,36.7,36.7,3915,497,0,1267,1.229,1,COM7
2,263238,37,rpm,604,456,36.7,36.7,3915,497,0,1267,1.229,1,COM7
2,263259,37,rpm,647,456,36.7,36.7,3915,497,0,1267,1.229,1,COM7
2,263280,37,rpm,441,456,36.7,36.7,3915,497,0,1267,1.229,1,COM7
2,263301,37,rpm,331,456,36.7,36.7,3915,497,0,1267,1.229,1,COM7
2,263321,37,rpm,236,456,36.7,36.7,3915,497,0,1267,1.229,1,COM7
2,263342,37,rpm,-372,456,36.7,36.7,3915,497,0,1268,1.23,1,COM7
2,263363,37,rpm,44,456,36.7,36.7,3915,497,0,1268,1.23,1,COM7
2,263383,37,rpm,447,456,36.7,36.7,3915,497,0,1268,1.23,1,COM7
2,263404,37,rpm,695,456,36.7,36.7,3915,497,0,1268,1.23,1,COM7
2,263425,37,rpm,764,456,36.7,36.7,3915,497,0,1268,1.23,1,COM7
2,263445,37,rpm,896,456,36.7,36.7,3915,497,0,1268,1.23,1,COM7
2,263466,37,rpm,751,456,36.7,36.7,3915,497,0,1269,1.23,1,COM7
2,263487,37,rpm,617,456,36.7,36.7,3915,497,0,1269,1.231,1,COM7
2,263507,37,rpm,580,456,36.7,36.7,3915,497,0,1269,1.231,1,COM7
2,263528,37,rpm,501,456,36.7,36.7,3915,497,0,1269,1.231,1,COM7
2,263549,37,rpm,412,456,36.7,36.7,3915,497,0,1269,1.231,1,COM7
2,263569,37,rpm,287,456,36.7,36.7,3915,497,0,1269,1.231,1,COM7
2,263590,37,rpm,-166,456,36.7,36.7,3915,497,0,1269,1.231,1,COM7
2,263611,37,rpm,-124,456,36.7,36.7,3915,497,0,1270,1.232,1,COM7
2,263632,37,rpm,152,456,36.7,36.7,3915,497,0,1270,1.232,1,COM7
2,263652,37,rpm,619,456,36.7,36.7,3915,497,0,1270,1.232,1,COM7
2,263673,37,rpm,807,456,36.7,36.7,3915,497,0,1270,1.232,1,COM7
2,263694,37,rpm,865,456,36.7,36.7,3915,497,0,1270,1.232,1,COM7
2,263714,37,rpm,750,456,36.7,36.7,3915,497,0,1270,1.232,1,COM7
2,263735,37,rpm,696,456,36.7,36.7,3915,497,0,1271,1.232,1,COM7
2,263756,37,rpm,642,456,36.7,36.7,3915,497,0,1271,1.233,1,COM7
2,263776,37,rpm,500,456,36.7,36.7,3915,497,0,1271,1.233,1,COM7
2,263797,37,rpm,513,456,36.7,36.7,3915,497,0,1271,1.233,1,COM7
2,263818,37,rpm,352,456,36.7,36.7,3915,497,0,1271,1.233,1,COM7
2,263839,37,rpm,150,456,36.7,36.7,3915,497,0,1271,1.233,1,COM7
2,263859,37,rpm,-396,456,36.7,36.7,3915,497,0,1272,1.233,1,COM7
2,263880,37,rpm,87,456,36.7,36.7,3915,497,0,1272,1.234,1,COM7
2,263901,37,rpm,497,456,36.7,36.7,3915,497,0,1272,1.234,1,COM7
2,263921,37,rpm,655,456,36.7,36.7,3915,497,0,1272,1.234,1,COM7
2,263942,37,rpm,892,456,36.7,36.7,3915,497,0,1272,1.234,1,COM7
2,263963,37,rpm,897,456,36.7,36.7,3915,497,0,1272,1.234,1,COM7
2,263983,37,rpm,574,456,36.7,36.7,3915,497,0,1272,1.234,1,COM7
2,264004,37,rpm,676,456,36.7,36.7,3915,497,0,1273,1.234,1,COM7
2,264025,37,rpm,648,456,36.7,36.7,3915,497,0,1273,1.235,1,COM7
2,264045,37,rpm,474,456,36.7,36.7,3915,497,0,1273,1.235,1,COM7
2,264066,37,rpm,354,456,36.7,36.7,3915,497,0,1273,1.235,1,COM7
2,264087,37,rpm,302,456,36.7,36.7,3915,497,0,1273,1.235,1,COM7
2,264108,37,rpm,-360,456,36.7,36.7,3915,497,0,1273,1.235,1,COM7
2,264128,37,rpm,-4,456,36.7,36.7,3915,497,0,1274,1.235,1,COM7
2,264149,37,rpm,278,456,36.7,36.7,3915,497,0,1274,1.236,1,COM7
2,264170,37,rpm,651,456,36.7,36.7,3915,497,0,1274,1.236,1,COM7
2,264190,37,rpm,702,456,36.7,36.7,3915,497,0,1274,1.236,1,COM7
2,264211,37,rpm,970,456,36.7,36.7,3915,497,0,1274,1.236,1,COM7
2,264232,37,rpm,730,456,36.7,36.7,3915,497,0,1274,1.236,1,COM7
2,264252,37,rpm,607,457,36.7,36.7,3915,497,0,1274,1.236,1,COM7
2,264273,37,rpm,625,457,36.7,36.7,3915,497,0,1275,1.236,1,COM7
2,264294,37,rpm,563,457,36.7,36.7,3915,497,0,1275,1.237,1,COM7
2,264314,37,rpm,419,457,36.7,36.7,3915,497,0,1275,1.237,1,COM7
2,264335,37,rpm,314,457,36.7,36.7,3915,497,0,1275,1.237,1,COM7
2,264356,37,rpm,-101,457,36.7,36.7,3915,497,0,1275,1.237,1,COM7
2,264377,37,rpm,-197,457,36.7,36.7,3915,497,0,1275,1.237,1,COM7
2,264397,37,rpm,142,457,36.7,36.7,3915,497,0,1276,1.237,1,COM7
2,264418,37,rpm,620,457,36.7,36.7,3915,497,0,1276,1.237,1,COM7
2,264439,37,rpm,856,457,36.7,36.7,3915,497,0,1276,1.238,1,COM7
2,264459,37,rpm,858,457,36.7,36.7,3915,497,0,1276,1.238,1,COM7
2,264480,37,rpm,693,457,36.7,36.7,3915,497,0,1276,1.238,1,COM7
2,264501,37,rpm,784,457,36.7,36.7,3915,497,0,1276,1.238,1,COM7
2,264522,37,rpm,660,457,36.7,36.7,3915,497,0,1277,1.238,1,COM7
2,264542,37,rpm,473,457,36.7,36.7,3915,497,0,1277,1.238,1,COM7
2,264563,37,rpm,498,457,36.7,36.7,3915,497,0,1277,1.239,1,COM7
2,264584,37,rpm,309,457,36.7,36.7,3915,497,0,1277,1.239,1,COM7
2,264604,37,rpm,42,457,36.7,36.7,3915,497,0,1277,1.239,1,COM7
2,264625,37,rpm,-279,457,36.7,36.7,3915,497,0,1277,1.239,1,COM7
2,264646,37,rpm,114,457,36.7,36.7,3915,497,0,1277,1.239,1,COM7
2,264667,37,rpm,549,457,36.7,36.7,3915,497,0,1278,1.239,1,COM7
2,264687,37,rpm,700,457,36.7,36.7,3915,497,0,1278,1.239,1,COM7
2,264708,37,rpm,914,457,36.7,36.7,3915,497,0,1278,1.24,1,COM7
2,264728,37,rpm,774,457,36.7,36.7,3915,497,0,1278,1.24,1,COM7
2,264749,37,rpm,669,457,36.7,36.7,3915,497,0,1278,1.24,1,COM7
2,264770,37,rpm,673,457,36.7,36.7,3915,497,0,1278,1.24,1,COM7
2,264790,37,rpm,577,457,36.7,36.7,3915,497,0,1279,1.24,1,COM7
2,264811,37,rpm,460,457,36.7,36.7,3915,497,0,1279,1.24,1,COM7
2,264832,37,rpm,353,457,36.7,36.7,3915,497,0,1279,1.241,1,COM7
2,264853,37,rpm,239,457,36.7,36.7,3915,497,0,1279,1.241,1,COM7
2,264873,37,rpm,-388,457,36.7,36.7,3915,497,0,1279,1.241,1,COM7
2,264894,37,rpm,50,457,36.7,36.7,3915,497,0,1279,1.241,1,COM7
2,264915,37,rpm,425,457,36.7,36.7,3915,497,0,1280,1.241,1,COM7
2,264935,37,rpm,650,457,36.7,36.7,3915,497,0,1280,1.241,1,COM7
2,264956,37,rpm,730,457,36.7,36.7,3915,497,0,1280,1.241,1,COM7
2,264977,37,rpm,960,457,36.7,36.7,3915,497,0,1280,1.242,1,COM7
