id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,port
2,215328,37,rpm,306,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683667,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215367,37,rpm,-160,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,213630,36,rpm,620,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,683688,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213651,36,rpm,-8,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215388,37,rpm,208,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683708,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213671,36,rpm,-1455,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,683729,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215409,37,rpm,725,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,213692,36,rpm,-138,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215430,37,rpm,917,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683749,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213712,36,rpm,29,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215450,37,rpm,1044,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683770,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213733,36,rpm,510,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215471,37,rpm,880,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683790,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213753,36,rpm,673,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215491,37,rpm,811,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683810,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213774,36,rpm,889,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,683831,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215512,37,rpm,709,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,213794,36,rpm,858,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215533,37,rpm,597,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683851,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215553,37,rpm,523,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,213814,36,rpm,795,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,683872,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213835,36,rpm,1188,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215574,37,rpm,371,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683892,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213856,36,rpm,1503,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215594,37,rpm,123,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683913,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213876,36,rpm,1015,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215615,37,rpm,-307,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683933,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215635,37,rpm,89,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683954,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213896,36,rpm,545,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,213917,36,rpm,-474,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215656,37,rpm,499,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,683974,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,213937,36,rpm,-943,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,683995,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215676,37,rpm,763,0,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,213958,36,rpm,-114,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684015,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215697,37,rpm,1037,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,213978,36,rpm,172,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684036,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215718,37,rpm,934,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,213999,36,rpm,601,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684056,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215738,37,rpm,761,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214019,36,rpm,755,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215759,37,rpm,735,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,684076,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,214040,36,rpm,761,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684097,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215779,37,rpm,660,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214060,36,rpm,950,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215800,37,rpm,516,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,684117,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,214081,36,rpm,934,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684138,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215821,37,rpm,431,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214101,36,rpm,1075,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684158,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215841,37,rpm,320,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214122,36,rpm,1568,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684179,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215862,37,rpm,-281,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214142,36,rpm,848,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684199,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215882,37,rpm,-16,1,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214163,36,rpm,361,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215903,37,rpm,217,2,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,684220,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,214183,36,rpm,-1423,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,215923,37,rpm,651,2,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,684240,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,214204,36,rpm,-348,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684260,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215944,37,rpm,833,2,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214224,36,rpm,-29,3,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684281,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215965,37,rpm,1094,2,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214245,36,rpm,447,3,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684301,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,215985,37,rpm,801,2,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214265,36,rpm,601,3,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,216006,37,rpm,703,2,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,684322,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,214285,36,rpm,804,3,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684342,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216026,37,rpm,747,3,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214306,36,rpm,887,4,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684363,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216047,37,rpm,583,3,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214326,36,rpm,699,4,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,216068,37,rpm,439,3,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,684383,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,214347,36,rpm,941,4,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684404,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216088,37,rpm,395,3,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214367,36,rpm,1347,5,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,216109,37,rpm,63,4,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,684424,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,214388,36,rpm,1186,5,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684445,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216129,37,rpm,-291,4,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214408,36,rpm,698,5,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684465,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216150,37,rpm,103,4,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214429,36,rpm,-496,6,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,216171,37,rpm,580,5,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,684486,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,214449,36,rpm,-892,6,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684506,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216191,37,rpm,641,5,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214470,36,rpm,-168,7,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684527,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216212,37,rpm,1011,5,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214490,36,rpm,189,7,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684547,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216232,37,rpm,993,6,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214511,36,rpm,555,8,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684567,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216253,37,rpm,641,6,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214531,36,rpm,761,8,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684588,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216273,37,rpm,710,7,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214552,36,rpm,831,9,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684608,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216294,37,rpm,697,7,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214572,36,rpm,800,9,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684629,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216315,37,rpm,475,8,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214593,36,rpm,854,10,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684649,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216335,37,rpm,404,8,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214613,36,rpm,936,10,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684670,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216356,37,rpm,307,9,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214634,36,rpm,1394,11,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684690,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216376,37,rpm,-317,9,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214654,36,rpm,1109,11,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684711,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216397,37,rpm,-5,10,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214675,36,rpm,384,12,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684731,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216418,37,rpm,274,10,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214695,36,rpm,-1309,13,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684752,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216438,37,rpm,725,11,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214716,36,rpm,-306,13,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684772,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216459,37,rpm,774,11,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214736,36,rpm,-77,14,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684793,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216479,37,rpm,1045,12,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,684813,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,214757,36,rpm,363,15,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,216500,37,rpm,828,13,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214777,36,rpm,623,16,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684834,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216521,37,rpm,652,13,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214798,36,rpm,806,16,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684854,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216541,37,rpm,673,14,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214818,36,rpm,881,17,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684874,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216562,37,rpm,615,15,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214839,36,rpm,797,18,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684895,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216582,37,rpm,434,16,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214859,36,rpm,920,19,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684915,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216603,37,rpm,328,16,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214880,36,rpm,1292,20,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684936,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216624,37,rpm,-35,17,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214900,36,rpm,1213,21,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684956,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216644,37,rpm,-223,18,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214921,36,rpm,743,22,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684977,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216665,37,rpm,125,19,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214941,36,rpm,-287,23,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,684997,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216685,37,rpm,662,20,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214962,36,rpm,-1035,24,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685018,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216706,37,rpm,830,21,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,214982,36,rpm,-213,25,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685038,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216727,37,rpm,944,22,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215003,36,rpm,82,26,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685059,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216747,37,rpm,913,23,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685079,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215023,36,rpm,536,27,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,216768,37,rpm,763,24,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215044,36,rpm,734,28,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685100,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216788,37,rpm,658,25,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685120,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215064,36,rpm,761,29,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,216809,37,rpm,575,26,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215085,36,rpm,856,30,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685140,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216830,37,rpm,488,27,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215105,36,rpm,807,31,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685161,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216850,37,rpm,334,28,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215126,36,rpm,907,32,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685181,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216871,37,rpm,67,29,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215146,36,rpm,1473,34,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685202,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216891,37,rpm,-296,30,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215167,36,rpm,975,35,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685222,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216912,37,rpm,106,31,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685243,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215187,36,rpm,451,36,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,216933,37,rpm,526,33,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215208,36,rpm,-593,37,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685263,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216953,37,rpm,778,34,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215228,36,rpm,-936,39,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685284,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216974,37,rpm,995,35,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215249,36,rpm,-122,40,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685304,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,216994,37,rpm,807,36,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215269,36,rpm,124,42,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685325,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,217015,37,rpm,761,38,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685345,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215290,36,rpm,533,43,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,217036,37,rpm,724,39,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215310,36,rpm,704,44,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,217056,37,rpm,593,40,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685365,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215331,36,rpm,894,46,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,217077,37,rpm,494,42,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685405,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215351,36,rpm,715,47,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,217097,37,rpm,423,43,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215372,36,rpm,862,49,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685426,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,217118,37,rpm,260,45,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215392,36,rpm,1248,50,36.3,36.3,3872,503,0,0,0.0,1,COM6
3,685446,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,217139,37,rpm,-341,46,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685467,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215413,36,rpm,1173,52,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,217159,37,rpm,27,48,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685487,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215433,36,rpm,966,54,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,217180,37,rpm,287,49,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685508,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215454,36,rpm,397,55,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,217200,37,rpm,641,51,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685528,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215474,36,rpm,-1120,57,36.3,36.3,3872,503,0,0,0.0,1,COM6
2,217221,37,rpm,928,53,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685549,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215495,36,rpm,-621,59,36.3,36.3,3872,503,0,1,0.0,1,COM6
2,217242,37,rpm,972,54,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215515,36,rpm,-85,60,36.3,36.3,3872,503,0,1,0.001,1,COM6
3,685569,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,217262,37,rpm,686,56,36.8,36.8,3925,496,0,0,0.0,1,COM7
1,215536,36,rpm,297,62,36.3,36.3,3872,503,0,1,0.001,1,COM6
3,685590,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,217283,37,rpm,751,58,36.8,36.8,3925,496,0,0,0.0,1,COM7
3,685610,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215556,36,rpm,644,64,36.3,36.3,3872,503,0,1,0.001,1,COM6
2,217304,37,rpm,685,59,36.8,36.8,3925,496,0,1,0.0,1,COM7
3,685631,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215577,36,rpm,732,66,36.3,36.3,3872,503,0,1,0.001,1,COM6
2,217324,37,rpm,498,61,36.8,36.8,3925,496,0,1,0.001,1,COM7
3,685651,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
1,215597,36,rpm,804,67,36.3,36.3,3872,503,0,1,0.001,1,COM6
2,217345,37,rpm,462,63,36.8,36.8,3925,496,0,1,0.001,1,COM7
1,215618,36,rpm,836,69,36.3,36.3,3872,503,0,1,0.001,1,COM6
3,685672,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,217365,37,rpm,354,65,36.8,36.8,3925,496,0,1,0.001,1,COM7
1,215638,36,rpm,874,71,36.3,36.3,3872,503,0,1,0.001,1,COM6
3,685692,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,217386,37,rpm,-10,66,36.8,36.8,3925,496,0,1,0.001,1,COM7
3,685713,37,rpm,1,1,36.5,36.5,3893,500,0,0,0.0,1,COM9
2,217407,37,rpm,-248,68,36.8,36.8,3925,496,0,1,0.001,1,COM7
1,215659,36,rpm,1298,73,36.3,36.3,3872,503,0,1,0.001,1,COM6
