id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,port
1,336226,36,rpm,1321,441,36.3,36.3,3872,503,0,118,0.115,1,COM6
1,336247,36,rpm,1201,441,36.3,36.3,3872,503,0,118,0.115,1,COM6
1,336267,36,rpm,652,441,36.3,36.3,3872,503,0,118,0.115,1,COM6
1,336288,36,rpm,227,441,36.3,36.3,3872,503,0,119,0.115,1,COM6
1,336308,36,rpm,-1744,441,36.3,36.3,3872,503,0,119,0.115,1,COM6
1,336329,36,rpm,-260,441,36.3,36.3,3872,503,0,119,0.115,1,COM6
1,336350,36,rpm,-16,441,36.3,36.3,3872,503,0,119,0.115,1,COM6
1,336370,36,rpm,399,441,36.3,36.3,3872,503,0,119,0.116,1,COM6
1,336391,36,rpm,665,441,36.3,36.3,3872,503,0,119,0.116,1,COM6
1,336411,36,rpm,821,441,36.3,36.3,3872,503,0,120,0.116,1,COM6
1,336432,36,rpm,727,441,36.3,36.3,3872,503,0,120,0.116,1,COM6
1,336452,36,rpm,784,441,36.3,36.3,3872,503,0,120,0.116,1,COM6
1,336473,36,rpm,1020,441,36.3,36.3,3872,503,0,120,0.116,1,COM6
1,336494,36,rpm,1171,441,36.3,36.3,3872,503,0,120,0.117,1,COM6
1,336514,36,rpm,1166,441,36.3,36.3,3872,503,0,120,0.117,1,COM6
1,336535,36,rpm,509,441,36.3,36.3,3872,503,0,120,0.117,1,COM6
1,336555,36,rpm,-183,441,36.3,36.3,3872,503,0,121,0.117,1,COM6
1,336576,36,rpm,-1585,441,36.3,36.3,3872,503,0,121,0.117,1,COM6
1,336597,36,rpm,-101,441,36.3,36.3,3872,503,0,121,0.117,1,COM6
1,336617,36,rpm,91,441,36.3,36.3,3872,503,0,121,0.117,1,COM6
1,336638,36,rpm,655,441,36.3,36.3,3872,503,0,121,0.118,1,COM6
1,336658,36,rpm,652,441,36.3,36.3,3872,503,0,121,0.118,1,COM6
1,336679,36,rpm,785,441,36.3,36.3,3872,503,0,121,0.118,1,COM6
1,336699,36,rpm,815,441,36.3,36.3,3872,503,0,122,0.118,1,COM6
1,336720,36,rpm,787,441,36.3,36.3,3872,503,0,122,0.118,1,COM6
1,336741,36,rpm,1025,441,36.3,36.3,3872,503,0,122,0.118,1,COM6
1,336761,36,rpm,1535,441,36.3,36.3,3872,503,0,122,0.118,1,COM6
1,336782,36,rpm,790,441,36.3,36.3,3872,503,0,122,0.119,1,COM6
1,336802,36,rpm,354,441,36.3,36.3,3872,503,0,122,0.119,1,COM6
1,336823,36,rpm,-1479,441,36.3,36.3,3872,503,0,123,0.119,1,COM6
1,336844,36,rpm,-588,441,36.3,36.3,3872,503,0,123,0.119,1,COM6
1,336864,36,rpm,-13,441,36.3,36.3,3872,503,0,123,0.119,1,COM6
1,336885,36,rpm,434,441,36.3,36.3,3872,503,0,123,0.119,1,COM6
1,336906,36,rpm,599,441,36.3,36.3,3872,503,0,123,0.119,1,COM6
1,336926,36,rpm,761,441,36.3,36.3,3872,503,0,123,0.12,1,COM6
1,336947,36,rpm,830,441,36.3,36.3,3872,503,0,123,0.12,1,COM6
1,336967,36,rpm,680,440,36.3,36.3,3872,503,0,124,0.12,1,COM6
1,336988,36,rpm,846,440,36.3,36.3,3872,503,0,124,0.12,1,COM6
1,337008,36,rpm,1279,440,36.3,36.3,3872,503,0,124,0.12,1,COM6
1,337029,36,rpm,1089,440,36.3,36.3,3872,503,0,124,0.12,1,COM6
1,337050,36,rpm,711,440,36.3,36.3,3872,503,0,124,0.12,1,COM6
1,337070,36,rpm,-525,440,36.3,36.3,3872,503,0,124,0.121,1,COM6
1,337091,36,rpm,-1060,440,36.3,36.3,3872,503,0,125,0.121,1,COM6
1,337111,36,rpm,-131,440,36.3,36.3,3872,503,0,125,0.121,1,COM6
1,337132,36,rpm,197,440,36.3,36.3,3872,503,0,125,0.121,1,COM6
1,337153,36,rpm,564,440,36.3,36.3,3872,503,0,125,0.121,1,COM6
1,337173,36,rpm,746,440,36.3,36.3,3872,503,0,125,0.121,1,COM6
1,337194,36,rpm,827,440,36.3,36.3,3872,503,0,125,0.122,1,COM6
1,337214,36,rpm,692,440,36.3,36.3,3872,503,0,125,0.122,1,COM6
1,337235,36,rpm,828,440,36.3,36.3,3872,503,0,126,0.122,1,COM6
1,337256,36,rpm,981,440,36.3,36.3,3872,503,0,126,0.122,1,COM6
1,337276,36,rpm,1142,440,36.3,36.3,3872,503,0,126,0.122,1,COM6
1,337297,36,rpm,1170,440,36.3,36.3,3872,503,0,126,0.122,1,COM6
1,337317,36,rpm,282,440,36.3,36.3,3872,503,0,126,0.122,1,COM6
1,337338,36,rpm,-1287,440,36.3,36.3,3872,503,0,126,0.123,1,COM6
1,337359,36,rpm,-362,440,36.3,36.3,3872,503,0,126,0.123,1,COM6
1,337379,36,rpm,-18,440,36.3,36.3,3872,503,0,127,0.123,1,COM6
1,337400,36,rpm,440,440,36.3,36.3,3872,503,0,127,0.123,1,COM6
1,337420,36,rpm,669,440,36.3,36.3,3872,503,0,127,0.123,1,COM6
1,337441,36,rpm,749,440,36.3,36.3,3872,503,0,127,0.123,1,COM6
1,337462,36,rpm,807,440,36.3,36.3,3872,503,0,127,0.123,1,COM6
1,337482,36,rpm,806,440,36.3,36.3,3872,503,0,127,0.124,1,COM6
1,337503,36,rpm,803,440,36.3,36.3,3872,503,0,128,0.124,1,COM6
1,337523,36,rpm,1208,440,36.3,36.3,3872,503,0,128,0.124,1,COM6
1,337544,36,rpm,1345,440,36.3,36.3,3872,503,0,128,0.124,1,COM6
1,337565,36,rpm,520,440,36.3,36.3,3872,503,0,128,0.124,1,COM6
1,337585,36,rpm,-594,440,36.3,36.3,3872,503,0,128,0.124,1,COM6
1,337606,36,rpm,-957,440,36.3,36.3,3872,503,0,128,0.124,1,COM6
1,337627,36,rpm,-130,440,36.3,36.3,3872,503,0,128,0.125,1,COM6
1,337647,36,rpm,158,440,36.3,36.3,3872,503,0,129,0.125,1,COM6
1,337668,36,rpm,622,440,36.3,36.3,3872,503,0,129,0.125,1,COM6
1,337688,36,rpm,661,440,36.3,36.3,3872,503,0,129,0.125,1,COM6
1,337709,36,rpm,832,440,36.3,36.3,3872,503,0,129,0.125,1,COM6
1,337729,36,rpm,752,440,36.3,36.3,3872,503,0,129,0.125,1,COM6
1,337750,36,rpm,717,440,36.3,36.3,3872,503,0,129,0.125,1,COM6
1,337771,36,rpm,1098,440,36.3,36.3,3872,503,0,129,0.126,1,COM6
1,337791,36,rpm,1324,440,36.3,36.3,3872,503,0,130,0.126,1,COM6
1,337812,36,rpm,847,440,36.3,36.3,3872,503,0,130,0.126,1,COM6
1,337832,36,rpm,382,440,36.3,36.3,3872,503,0,130,0.126,1,COM6
1,337853,36,rpm,-1157,440,36.3,36.3,3872,503,0,130,0.126,1,COM6
1,337874,36,rpm,-701,440,36.3,36.3,3872,503,0,130,0.126,1,COM6
1,337894,36,rpm,-64,440,36.3,36.3,3872,503,0,130,0.126,1,COM6
1,337915,36,rpm,234,440,36.3,36.3,3872,503,0,131,0.127,1,COM6
1,337936,36,rpm,635,440,36.3,36.3,3872,503,0,131,0.127,1,COM6
1,337956,36,rpm,757,440,36.3,36.3,3872,503,0,131,0.127,1,COM6
1,337977,36,rpm,797,440,36.3,36.3,3872,503,0,131,0.127,1,COM6
1,337997,36,rpm,738,440,36.3,36.3,3872,503,0,131,0.127,1,COM6
1,338018,36,rpm,874,440,36.3,36.3,3872,503,0,131,0.127,1,COM6
1,338039,36,rpm,1123,440,36.3,36.3,3872,503,0,131,0.128,1,COM6
1,338059,36,rpm,1255,440,36.3,36.3,3872,503,0,132,0.128,1,COM6
1,338080,36,rpm,712,440,36.3,36.3,3872,503,0,132,0.128,1,COM6
1,338100,36,rpm,248,440,36.3,36.3,3872,503,0,132,0.128,1,COM6
1,338121,36,rpm,-1746,440,36.3,36.3,3872,503,0,132,0.128,1,COM6
1,338142,36,rpm,-258,440,36.3,36.3,3872,503,0,132,0.128,1,COM6
1,338162,36,rpm,-8,440,36.3,36.3,3872,503,0,132,0.128,1,COM6
1,338183,36,rpm,492,440,36.3,36.3,3872,503,0,133,0.129,1,COM6
1,338203,36,rpm,628,440,36.3,36.3,3872,503,0,133,0.129,1,COM6
1,338224,36,rpm,750,440,36.3,36.3,3872,503,0,133,0.129,1,COM6
1,338245,36,rpm,811,440,36.3,36.3,3872,503,0,133,0.129,1,COM6
1,338265,36,rpm,767,440,36.3,36.3,3872,503,0,133,0.129,1,COM6
1,338286,36,rpm,899,440,36.3,36.3,3872,503,0,133,0.129,1,COM6
1,338306,36,rpm,1458,440,36.3,36.3,3872,503,0,133,0.129,1,COM6
1,338327,36,rpm,1057,440,36.3,36.3,3872,503,0,134,0.13,1,COM6
1,338348,36,rpm,502,439,36.3,36.3,3872,503,0,134,0.13,1,COM6
1,338368,36,rpm,-675,439,36.3,36.3,3872,503,0,134,0.13,1,COM6
1,338389,36,rpm,-1248,439,36.3,36.3,3872,503,0,134,0.13,1,COM6
1,338409,36,rpm,-73,439,36.3,36.3,3872,503,0,134,0.13,1,COM6
1,338430,36,rpm,227,439,36.3,36.3,3872,503,0,134,0.13,1,COM6
1,338450,36,rpm,590,439,36.3,36.3,3872,503,0,134,0.13,1,COM6
1,338471,36,rpm,695,439,36.3,36.3,3872,503,0,135,0.131,1,COM6
1,338492,36,rpm,853,439,36.3,36.3,3872,503,0,135,0.131,1,COM6
1,338512,36,rpm,676,439,36.3,36.3,3872,503,0,135,0.131,1,COM6
1,338533,36,rpm,791,439,36.3,36.3,3872,503,0,135,0.131,1,COM6
1,338553,36,rpm,1121,439,36.3,36.3,3872,503,0,135,0.131,1,COM6
1,338574,36,rpm,1157,439,36.3,36.3,3872,503,0,135,0.131,1,COM6
1,338595,36,rpm,968,439,36.3,36.3,3872,503,0,136,0.131,1,COM6
1,338615,36,rpm,133,439,36.3,36.3,3872,503,0,136,0.132,1,COM6
1,338636,36,rpm,-1421,439,36.3,36.3,3872,503,0,136,0.132,1,COM6
1,338657,36,rpm,-252,439,36.3,36.3,3872,503,0,136,0.132,1,COM6
1,338677,36,rpm,42,439,36.3,36.3,3872,503,0,136,0.132,1,COM6
1,338698,36,rpm,510,439,36.3,36.3,3872,503,0,136,0.132,1,COM6
1,338718,36,rpm,695,439,36.3,36.3,3872,503,0,136,0.132,1,COM6
1,338739,36,rpm,811,439,36.3,36.3,3872,503,0,137,0.132,1,COM6
1,338760,36,rpm,737,439,36.3,36.3,3872,503,0,137,0.133,1,COM6
1,338780,36,rpm,818,439,36.3,36.3,3872,503,0,137,0.133,1,COM6
1,338801,36,rpm,883,439,36.3,36.3,3872,503,0,137,0.133,1,COM6
1,338821,36,rpm,1060,439,36.3,36.3,3872,503,0,137,0.133,1,COM6
1,338842,36,rpm,1327,439,36.3,36.3,3872,503,0,137,0.133,1,COM6
1,338862,36,rpm,523,439,36.3,36.3,3872,503,0,137,0.133,1,COM6
1,338883,36,rpm,-749,439,36.3,36.3,3872,503,0,138,0.134,1,COM6
1,338904,36,rpm,-832,439,36.3,36.3,3872,503,0,138,0.134,1,COM6
1,338924,36,rpm,-98,439,36.3,36.3,3872,503,0,138,0.134,1,COM6
1,338945,36,rpm,224,439,36.3,36.3,3872,503,0,138,0.134,1,COM6
1,338966,36,rpm,664,439,36.3,36.3,3872,503,0,138,0.134,1,COM6
1,338986,36,rpm,688,439,36.3,36.3,3872,503,0,138,0.134,1,COM6
1,339007,36,rpm,815,439,36.3,36.3,3872,503,0,139,0.134,1,COM6
1,339027,36,rpm,816,439,36.3,36.3,3872,503,0,139,0.135,1,COM6
1,339048,36,rpm,762,439,36.3,36.3,3872,503,0,139,0.135,1,COM6
1,339069,36,rpm,1031,439,36.3,36.3,3872,503,0,139,0.135,1,COM6
1,339089,36,rpm,1491,439,36.3,36.3,3872,503,0,139,0.135,1,COM6
1,339110,36,rpm,707,439,36.3,36.3,3872,503,0,139,0.135,1,COM6
1,339130,36,rpm,136,439,36.3,36.3,3872,503,0,139,0.135,1,COM6
1,339151,36,rpm,-1468,439,36.3,36.3,3872,503,0,140,0.135,1,COM6
1,339172,36,rpm,-199,439,36.3,36.3,3872,503,0,140,0.136,1,COM6
1,339192,36,rpm,0,439,36.3,36.3,3872,503,0,140,0.136,1,COM6
1,339213,36,rpm,559,439,36.3,36.3,3872,503,0,140,0.136,1,COM6
1,339233,36,rpm,600,439,36.3,36.3,3872,503,0,140,0.136,1,COM6
1,339254,36,rpm,822,439,36.3,36.3,3872,503,0,140,0.136,1,COM6
1,339275,36,rpm,809,439,36.3,36.3,3872,503,0,141,0.136,1,COM6
1,339295,36,rpm,661,439,36.3,36.3,3872,503,0,141,0.136,1,COM6
1,339316,36,rpm,966,439,36.3,36.3,3872,503,0,141,0.137,1,COM6
1,339336,36,rpm,1431,439,36.3,36.3,3872,503,0,141,0.137,1,COM6
1,339357,36,rpm,945,439,36.3,36.3,3872,503,0,141,0.137,1,COM6
1,339378,36,rpm,576,439,36.3,36.3,3872,503,0,141,0.137,1,COM6
1,339398,36,rpm,-204,439,36.3,36.3,3872,503,0,141,0.137,1,COM6
1,339419,36,rpm,-1526,439,36.3,36.3,3872,503,0,142,0.137,1,COM6
1,339439,36,rpm,-125,439,36.3,36.3,3872,503,0,142,0.137,1,COM6
1,339460,36,rpm,47,439,36.3,36.3,3872,503,0,142,0.138,1,COM6
1,339481,36,rpm,548,439,36.3,36.3,3872,503,0,142,0.138,1,COM6
1,339501,36,rpm,710,439,36.3,36.3,3872,503,0,142,0.138,1,COM6
1,339522,36,rpm,808,439,36.3,36.3,3872,503,0,142,0.138,1,COM6
1,339542,36,rpm,719,439,36.3,36.3,3872,503,0,142,0.138,1,COM6
1,339563,36,rpm,833,439,36.3,36.3,3872,503,0,143,0.138,1,COM6
1,339583,36,rpm,1085,439,36.3,36.3,3872,503,0,143,0.138,1,COM6
1,339604,36,rpm,1246,439,36.3,36.3,3872,503,0,143,0.139,1,COM6
1,339625,36,rpm,992,439,36.3,36.3,3872,503,0,143,0.139,1,COM6
1,339645,36,rpm,383,439,36.3,36.3,3872,503,0,143,0.139,1,COM6
1,339666,36,rpm,-1059,439,36.3,36.3,3872,503,0,143,0.139,1,COM6
1,339687,36,rpm,-922,439,36.3,36.3,3872,503,0,144,0.139,1,COM6
1,339707,36,rpm,-49,439,36.3,36.3,3872,503,0,144,0.139,1,COM6
1,339728,36,rpm,264,439,36.3,36.3,3872,503,0,144,0.14,1,COM6
1,339748,36,rpm,661,439,36.3,36.3,3872,503,0,144,0.14,1,COM6
1,339769,36,rpm,679,439,36.3,36.3,3872,503,0,144,0.14,1,COM6
1,339789,36,rpm,820,439,36.3,36.3,3872,503,0,144,0.14,1,COM6
1,339810,36,rpm,792,439,36.3,36.3,3872,503,0,144,0.14,1,COM6
1,339831,36,rpm,812,439,36.3,36.3,3872,503,0,145,0.14,1,COM6
1,339851,36,rpm,1253,439,36.3,36.3,3872,503,0,145,0.14,1,COM6
1,339872,36,rpm,1360,439,36.3,36.3,3872,503,0,145,0.141,1,COM6
1,339892,36,rpm,611,439,36.3,36.3,3872,503,0,145,0.141,1,COM6
1,339913,36,rpm,196,439,36.3,36.3,3872,503,0,145,0.141,1,COM6
1,339933,36,rpm,-1880,439,36.3,36.3,3872,503,0,145,0.141,1,COM6
1,339954,36,rpm,-208,439,36.3,36.3,3872,503,0,145,0.141,1,COM6
1,339975,36,rpm,65,439,36.3,36.3,3872,503,0,146,0.141,1,COM6
1,339995,36,rpm,542,439,36.3,36.3,3872,503,0,146,0.141,1,COM6
1,340016,36,rpm,637,439,36.3,36.3,3872,503,0,146,0.142,1,COM6
1,340036,36,rpm,812,439,36.3,36.3,3872,503,0,146,0.142,1,COM6
1,340057,36,rpm,745,439,36.3,36.3,3872,503,0,146,0.142,1,COM6
1,340077,36,rpm,728,439,36.3,36.3,3872,503,0,146,0.142,1,COM6
1,340098,36,rpm,942,439,36.3,36.3,3872,503,0,147,0.142,1,COM6
1,340119,36,rpm,1186,439,36.3,36.3,3872,503,0,147,0.142,1,COM6
1,340139,36,rpm,1160,439,36.3,36.3,3872,503,0,147,0.142,1,COM6
1,340160,36,rpm,444,439,36.3,36.3,3872,503,0,147,0.143,1,COM6
1,340180,36,rpm,-1125,439,36.3,36.3,3872,503,0,147,0.143,1,COM6
1,340201,36,rpm,-640,439,36.3,36.3,3872,503,0,147,0.143,1,COM6
1,340222,36,rpm,-55,439,36.3,36.3,3872,503,0,147,0.143,1,COM6
1,340242,36,rpm,339,439,36.3,36.3,3872,503,0,148,0.143,1,COM6
1,340263,36,rpm,643,439,36.3,36.3,3872,503,0,148,0.143,1,COM6
1,340283,36,rpm,735,439,36.3,36.3,3872,503,0,148,0.143,1,COM6
1,340304,36,rpm,780,439,36.3,36.3,3872,503,0,148,0.144,1,COM6
1,340325,36,rpm,787,439,36.3,36.3,3872,503,0,148,0.144,1,COM6
1,340345,36,rpm,807,439,36.3,36.3,3872,503,0,148,0.144,1,COM6
1,340366,36,rpm,988,439,36.3,36.3,3872,503,0,149,0.144,1,COM6
1,340386,36,rpm,1401,439,36.3,36.3,3872,503,0,149,0.144,1,COM6
1,340407,36,rpm,800,439,36.3,36.3,3872,503,0,149,0.144,1,COM6
1,340428,36,rpm,42,439,36.3,36.3,3872,503,0,149,0.144,1,COM6
1,340448,36,rpm,-1422,439,36.3,36.3,3872,503,0,149,0.145,1,COM6
1,340469,36,rpm,-198,439,36.3,36.3,3872,503,0,149,0.145,1,COM6
1,340489,36,rpm,51,439,36.3,36.3,3872,503,0,149,0.145,1,COM6
1,340510,36,rpm,580,439,36.3,36.3,3872,503,0,150,0.145,1,COM6
1,340531,36,rpm,632,439,36.3,36.3,3872,503,0,150,0.145,1,COM6
1,340551,36,rpm,815,439,36.3,36.3,3872,503,0,150,0.145,1,COM6
1,340572,36,rpm,843,440,36.3,36.3,3872,503,0,150,0.146,1,COM6
1,340592,36,rpm,741,440,36.3,36.3,3872,503,0,150,0.146,1,COM6
1,340613,36,rpm,927,440,36.3,36.3,3872,503,0,150,0.146,1,COM6
1,340634,36,rpm,1432,440,36.3,36.3,3872,503,0,150,0.146,1,COM6
1,340654,36,rpm,999,440,36.3,36.3,3872,503,0,151,0.146,1,COM6
1,340675,36,rpm,429,440,36.3,36.3,3872,503,0,151,0.146,1,COM6
1,340696,36,rpm,-1267,440,36.3,36.3,3872,503,0,151,0.146,1,COM6
1,340716,36,rpm,-453,440,36.3,36.3,3872,503,0,151,0.147,1,COM6
1,340737,36,rpm,-98,440,36.3,36.3,3872,503,0,151,0.147,1,COM6
1,340757,36,rpm,333,440,36.3,36.3,3872,503,0,151,0.147,1,COM6
1,340778,36,rpm,583,440,36.3,36.3,3872,503,0,152,0.147,1,COM6
1,340799,36,rpm,782,440,36.3,36.3,3872,503,0,152,0.147,1,COM6
1,340819,36,rpm,819,440,36.3,36.3,3872,503,0,152,0.147,1,COM6
1,340840,36,rpm,672,440,36.3,36.3,3872,503,0,152,0.147,1,COM6
1,340860,36,rpm,846,440,36.3,36.3,3872,503,0,152,0.148,1,COM6
1,340881,36,rpm,1283,440,36.3,36.3,3872,503,0,152,0.148,1,COM6
1,340902,36,rpm,1150,440,36.3,36.3,3872,503,0,152,0.148,1,COM6
1,340922,36,rpm,771,440,36.3,36.3,3872,503,0,153,0.148,1,COM6
1,340943,36,rpm,247,440,36.3,36.3,3872,503,0,153,0.148,1,COM6
1,340963,36,rpm,-1675,440,36.3,36.3,3872,503,0,153,0.148,1,COM6
1,340984,36,rpm,-347,440,36.3,36.3,3872,503,0,153,0.148,1,COM6
1,341005,36,rpm,-31,440,36.3,36.3,3872,503,0,153,0.149,1,COM6
1,341025,36,rpm,362,440,36.3,36.3,3872,503,0,153,0.149,1,COM6
1,341046,36,rpm,685,440,36.3,36.3,3872,503,0,153,0.149,1,COM6
1,341066,36,rpm,743,440,36.3,36.3,3872,503,0,154,0.149,1,COM6
1,341087,36,rpm,765,440,36.3,36.3,3872,503,0,154,0.149,1,COM6
1,341108,36,rpm,809,440,36.3,36.3,3872,503,0,154,0.149,1,COM6
1,341128,36,rpm,908,440,36.3,36.3,3872,503,0,154,0.149,1,COM6
1,341149,36,rpm,1256,440,36.3,36.3,3872,503,0,154,0.15,1,COM6
1,341169,36,rpm,1227,440,36.3,36.3,3872,503,0,154,0.15,1,COM6
1,341190,36,rpm,505,440,36.3,36.3,3872,503,0,155,0.15,1,COM6
1,341211,36,rpm,13,440,36.3,36.3,3872,503,0,155,0.15,1,COM6
1,341231,36,rpm,-1815,440,36.3,36.3,3872,503,0,155,0.15,1,COM6
1,341252,36,rpm,-119,440,36.3,36.3,3872,503,0,155,0.15,1,COM6
1,341272,36,rpm,67,440,36.3,36.3,3872,503,0,155,0.15,1,COM6
1,341293,36,rpm,633,440,36.3,36.3,3872,503,0,155,0.151,1,COM6
1,341314,36,rpm,597,440,36.3,36.3,3872,503,0,155,0.151,1,COM6
1,341334,36,rpm,841,440,36.3,36.3,3872,503,0,156,0.151,1,COM6
1,341355,36,rpm,799,440,36.3,36.3,3872,503,0,156,0.151,1,COM6
1,341375,36,rpm,729,440,36.3,36.3,3872,503,0,156,0.151,1,COM6
1,341396,36,rpm,1083,440,36.3,36.3,3872,503,0,156,0.151,1,COM6
1,341417,36,rpm,1520,440,36.3,36.3,3872,503,0,156,0.152,1,COM6
1,341437,36,rpm,774,440,36.3,36.3,3872,503,0,156,0.152,1,COM6
1,341458,36,rpm,390,440,36.3,36.3,3872,503,0,156,0.152,1,COM6
1,341478,36,rpm,-1394,440,36.3,36.3,3872,503,0,157,0.152,1,COM6
1,341499,36,rpm,-700,440,36.3,36.3,3872,503,0,157,0.152,1,COM6
1,341520,36,rpm,-18,440,36.3,36.3,3872,503,0,157,0.152,1,COM6
1,341540,36,rpm,382,440,36.3,36.3,3872,503,0,157,0.152,1,COM6
1,341561,36,rpm,588,440,36.3,36.3,3872,503,0,157,0.153,1,COM6
1,341581,36,rpm,793,440,36.3,36.3,3872,503,0,157,0.153,1,COM6
1,341602,36,rpm,794,440,36.3,36.3,3872,503,0,158,0.153,1,COM6
1,341623,36,rpm,658,440,36.3,36.3,3872,503,0,158,0.153,1,COM6
1,341643,36,rpm,873,440,36.3,36.3,3872,503,0,158,0.153,1,COM6
1,341664,36,rpm,1160,440,36.3,36.3,3872,503,0,158,0.153,1,COM6
1,341684,36,rpm,1137,440,36.3,36.3,3872,503,0,158,0.153,1,COM6
1,341705,36,rpm,735,440,36.3,36.3,3872,503,0,158,0.154,1,COM6
1,341726,36,rpm,-426,439,36.3,36.3,3872,503,0,158,0.154,1,COM6
1,341746,36,rpm,-1179,439,36.3,36.3,3872,503,0,159,0.154,1,COM6
1,341767,36,rpm,-147,439,36.3,36.3,3872,503,0,159,0.154,1,COM6
1,341787,36,rpm,168,439,36.3,36.3,3872,503,0,159,0.154,1,COM6
1,341808,36,rpm,581,439,36.3,36.3,3872,503,0,159,0.154,1,COM6
1,341829,36,rpm,740,439,36.3,36.3,3872,503,0,159,0.154,1,COM6
1,341849,36,rpm,787,439,36.3,36.3,3872,503,0,159,0.155,1,COM6
1,341870,36,rpm,748,439,36.3,36.3,3872,503,0,160,0.155,1,COM6
1,341891,36,rpm,822,439,36.3,36.3,3872,503,0,160,0.155,1,COM6
1,341911,36,rpm,905,439,36.3,36.3,3872,503,0,160,0.155,1,COM6
1,341932,36,rpm,1196,439,36.3,36.3,3872,503,0,160,0.155,1,COM6
1,341952,36,rpm,1155,439,36.3,36.3,3872,503,0,160,0.155,1,COM6
1,341973,36,rpm,301,439,36.3,36.3,3872,503,0,160,0.155,1,COM6
