id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,port
2,344057,37,rpm,489,457,36.7,36.7,3915,497,0,1883,1.826,1,COM7
2,344078,37,rpm,334,457,36.7,36.7,3915,497,0,1883,1.826,1,COM7
2,344098,37,rpm,248,457,36.7,36.7,3915,497,0,1883,1.826,1,COM7
2,344119,37,rpm,-387,457,36.7,36.7,3915,497,0,1883,1.826,1,COM7
2,344140,37,rpm,57,457,36.7,36.7,3915,497,0,1883,1.827,1,COM7
2,344161,37,rpm,439,457,36.7,36.7,3915,497,0,1883,1.827,1,COM7
2,344181,37,rpm,698,457,36.7,36.7,3915,497,0,1883,1.827,1,COM7
2,344202,37,rpm,762,457,36.7,36.7,3915,497,0,1884,1.827,1,COM7
2,344223,37,rpm,960,457,36.7,36.7,3915,497,0,1884,1.827,1,COM7
2,344243,37,rpm,727,457,36.7,36.7,3915,497,0,1884,1.827,1,COM7
2,344264,37,rpm,616,457,36.7,36.7,3915,497,0,1884,1.828,1,COM7
2,344285,37,rpm,626,457,36.7,36.7,3915,497,0,1884,1.828,1,COM7
2,344306,37,rpm,512,457,36.7,36.7,3915,497,0,1884,1.828,1,COM7
2,344326,37,rpm,338,457,36.7,36.7,3915,497,0,1885,1.828,1,COM7
2,344347,37,rpm,251,457,36.7,36.7,3915,497,0,1885,1.828,1,COM7
2,344368,37,rpm,-381,457,36.7,36.7,3915,497,0,1885,1.828,1,COM7
2,344388,37,rpm,37,457,36.7,36.7,3915,497,0,1885,1.828,1,COM7
2,344409,37,rpm,305,457,36.7,36.7,3915,497,0,1885,1.829,1,COM7
2,344430,37,rpm,719,457,36.7,36.7,3915,497,0,1885,1.829,1,COM7
2,344451,37,rpm,844,457,36.7,36.7,3915,497,0,1886,1.829,1,COM7
2,344471,37,rpm,763,457,36.7,36.7,3915,497,0,1886,1.829,1,COM7
2,344492,37,rpm,753,457,36.7,36.7,3915,497,0,1886,1.829,1,COM7
2,344513,37,rpm,742,457,36.7,36.7,3915,497,0,1886,1.829,1,COM7
2,344533,37,rpm,551,457,36.7,36.7,3915,497,0,1886,1.83,1,COM7
2,344554,37,rpm,532,457,36.7,36.7,3915,497,0,1886,1.83,1,COM7
2,344575,37,rpm,442,457,36.7,36.7,3915,497,0,1886,1.83,1,COM7
2,344595,37,rpm,277,457,36.7,36.7,3915,497,0,1887,1.83,1,COM7
