id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,port
1,503979,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,511882,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504000,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,511903,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504020,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,511923,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504040,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,511944,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504061,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,511964,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504081,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,511985,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504101,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512005,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504122,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512026,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504142,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512046,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504162,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512067,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504183,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512087,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504203,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512107,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504223,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512128,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504244,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512148,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504264,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512169,37,rpm,0,-1,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504284,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512189,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504304,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512210,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504325,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512230,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504345,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,504365,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512251,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504386,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512271,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
2,512292,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504406,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512312,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504426,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512333,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504447,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512353,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504467,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
1,504487,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
2,512374,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
2,512394,37,rpm,0,0,0.0,36.8,0,0,0,3046,2.955,0,COM7
1,504507,36,rpm,0,0,0.0,36.3,0,0,0,2452,2.378,0,COM6
