id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,port
1,4542,36,rpm,0,0,0.0,36.3,0,0,0,0,-0.0,0,COM6
1,4563,36,rpm,0,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4584,36,rpm,1293,0,36.3,36.3,3872,503,0,0,-0.0,1,COM6
1,4604,36,rpm,1027,0,36.3,36.3,3872,503,0,0,-0.0,1,COM6
1,4625,36,rpm,610,0,36.3,36.3,3872,503,0,0,-0.0,1,COM6
1,4645,36,rpm,-1049,0,36.3,36.3,3872,503,0,0,-0.0,1,COM6
1,4666,36,rpm,-481,0,36.3,36.3,3872,503,0,0,-0.0,1,COM6
1,4686,36,rpm,-59,0,36.3,36.3,3872,503,0,0,-0.0,1,COM6
1,4707,36,rpm,331,0,36.3,36.3,3872,503,0,0,-0.0,1,COM6
1,4727,36,rpm,661,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4748,36,rpm,840,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4768,36,rpm,853,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4789,36,rpm,838,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4809,36,rpm,880,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4830,36,rpm,1148,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4850,36,rpm,1441,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4871,36,rpm,773,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4891,36,rpm,-192,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4912,36,rpm,-1132,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4932,36,rpm,-222,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4952,36,rpm,105,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4973,36,rpm,521,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,4993,36,rpm,677,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5014,36,rpm,893,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5034,36,rpm,783,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5055,36,rpm,775,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5075,36,rpm,1008,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5096,36,rpm,1255,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5116,36,rpm,1216,0,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5137,36,rpm,475,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5157,36,rpm,-871,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5178,36,rpm,-577,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5198,36,rpm,-122,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5219,36,rpm,242,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5239,36,rpm,651,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5259,36,rpm,742,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5280,36,rpm,817,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5300,36,rpm,850,1,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5321,36,rpm,798,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5341,36,rpm,1067,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5362,36,rpm,1505,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5382,36,rpm,697,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5403,36,rpm,110,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5423,36,rpm,-1285,2,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5444,36,rpm,-270,3,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5464,36,rpm,1,3,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5485,36,rpm,483,3,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5505,36,rpm,622,3,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5526,36,rpm,840,4,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5546,36,rpm,785,4,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5567,36,rpm,695,4,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5587,36,rpm,997,5,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5608,36,rpm,1247,5,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5628,36,rpm,1097,5,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5648,36,rpm,590,6,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5669,36,rpm,-29,6,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5689,36,rpm,-1388,7,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5710,36,rpm,-180,7,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5730,36,rpm,49,8,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5751,36,rpm,500,8,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5771,36,rpm,665,9,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5792,36,rpm,794,9,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5812,36,rpm,783,10,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5833,36,rpm,751,10,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5853,36,rpm,1053,11,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5874,36,rpm,1407,11,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5894,36,rpm,906,12,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5915,36,rpm,515,13,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5935,36,rpm,-768,13,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5956,36,rpm,-815,14,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5976,36,rpm,-149,15,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,5997,36,rpm,177,15,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6017,36,rpm,567,16,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6038,36,rpm,749,17,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6058,36,rpm,770,18,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6079,36,rpm,753,19,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6099,36,rpm,900,19,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6120,36,rpm,1068,20,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6140,36,rpm,1383,21,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6161,36,rpm,814,22,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6181,36,rpm,280,23,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6202,36,rpm,-1452,24,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6222,36,rpm,-328,25,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6243,36,rpm,-26,26,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6263,36,rpm,454,27,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6284,36,rpm,642,28,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6304,36,rpm,719,29,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6325,36,rpm,838,30,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6345,36,rpm,709,32,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6366,36,rpm,807,33,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6386,36,rpm,1343,34,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6407,36,rpm,1098,35,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6427,36,rpm,621,36,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6448,36,rpm,-749,38,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6468,36,rpm,-757,39,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6489,36,rpm,-186,40,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6509,36,rpm,214,42,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6530,36,rpm,534,43,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6550,36,rpm,746,45,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6571,36,rpm,840,46,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6591,36,rpm,699,47,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6612,36,rpm,828,49,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6632,36,rpm,969,50,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6653,36,rpm,1186,52,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6673,36,rpm,1140,54,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6694,36,rpm,300,55,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6714,36,rpm,-1229,57,36.3,36.3,3872,503,0,0,0.0,1,COM6
1,6735,36,rpm,-355,58,36.3,36.3,3872,503,0,1,0.0,1,COM6
1,6755,36,rpm,-54,60,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6776,36,rpm,386,62,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6797,36,rpm,654,63,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6817,36,rpm,739,65,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6837,36,rpm,844,67,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6858,36,rpm,768,69,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6878,36,rpm,819,71,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6899,36,rpm,1272,72,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6919,36,rpm,1218,74,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6940,36,rpm,608,76,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6960,36,rpm,-588,78,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,6981,36,rpm,-721,80,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7001,36,rpm,-247,82,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7022,36,rpm,126,84,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7042,36,rpm,522,86,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7063,36,rpm,746,88,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7083,36,rpm,786,90,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7104,36,rpm,726,92,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7124,36,rpm,802,94,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7145,36,rpm,1019,96,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7165,36,rpm,1277,98,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7186,36,rpm,1037,100,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7207,36,rpm,398,102,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7227,36,rpm,-877,105,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7248,36,rpm,-704,107,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7268,36,rpm,-142,109,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7289,36,rpm,180,111,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7309,36,rpm,587,114,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7330,36,rpm,645,116,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7350,36,rpm,847,118,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7371,36,rpm,752,120,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7391,36,rpm,703,123,36.3,36.3,3872,503,0,1,0.001,1,COM6
1,7412,36,rpm,1266,125,36.3,36.3,3872,503,0,2,0.001,1,COM6
1,7432,36,rpm,1306,127,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7453,36,rpm,697,130,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7473,36,rpm,384,132,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7494,36,rpm,-1363,135,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7514,36,rpm,-372,137,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7535,36,rpm,-82,140,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7556,36,rpm,336,142,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7576,36,rpm,643,144,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7597,36,rpm,802,147,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7617,36,rpm,700,149,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7638,36,rpm,788,152,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7658,36,rpm,988,154,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7679,36,rpm,1138,157,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7699,36,rpm,1300,160,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7720,36,rpm,605,162,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7740,36,rpm,29,165,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7761,36,rpm,-1643,167,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7781,36,rpm,-146,170,36.3,36.3,3872,503,0,2,0.002,1,COM6
1,7802,36,rpm,84,172,36.3,36.3,3872,503,0,3,0.002,1,COM6
1,7823,36,rpm,566,175,36.3,36.3,3872,503,0,3,0.002,1,COM6
1,7843,36,rpm,684,178,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,7864,36,rpm,765,180,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,7884,36,rpm,781,183,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,7905,36,rpm,744,186,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,7925,36,rpm,903,188,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,7946,36,rpm,1346,191,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,7966,36,rpm,985,194,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,7987,36,rpm,338,196,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,8008,36,rpm,-1266,199,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,8028,36,rpm,-345,202,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,8049,36,rpm,-54,204,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,8069,36,rpm,394,207,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,8090,36,rpm,625,210,36.3,36.3,3872,503,0,3,0.003,1,COM6
1,8110,36,rpm,760,212,36.3,36.3,3872,503,0,4,0.003,1,COM6
1,8131,36,rpm,800,215,36.3,36.3,3872,503,0,4,0.003,1,COM6
1,8151,36,rpm,741,218,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8172,36,rpm,819,221,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8193,36,rpm,1124,223,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8213,36,rpm,1265,226,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8234,36,rpm,775,229,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8254,36,rpm,-351,231,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8275,36,rpm,-967,234,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8295,36,rpm,-222,237,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8316,36,rpm,91,240,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8336,36,rpm,563,242,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8357,36,rpm,694,245,36.3,36.3,3872,503,0,4,0.004,1,COM6
1,8377,36,rpm,787,248,36.3,36.3,3872,503,0,5,0.004,1,COM6
1,8398,36,rpm,830,250,36.3,36.3,3872,503,0,5,0.004,1,COM6
1,8418,36,rpm,779,253,36.3,36.3,3872,503,0,5,0.005,1,COM6
1,8439,36,rpm,894,256,36.3,36.3,3872,503,0,5,0.005,1,COM6
1,8459,36,rpm,1443,259,36.3,36.3,3872,503,0,5,0.005,1,COM6
1,8480,36,rpm,967,261,36.3,36.3,3872,503,0,5,0.005,1,COM6
1,8500,36,rpm,412,264,36.3,36.3,3872,503,0,5,0.005,1,COM6
1,8521,36,rpm,-1281,267,36.3,36.3,3872,503,0,5,0.005,1,COM6
1,8542,36,rpm,-338,269,36.3,36.3,3872,503,0,5,0.005,1,COM6
1,8562,36,rpm,-145,272,36.3,36.3,3872,503,0,5,0.005,1,COM6
